纬度,经度,任务标价,任务号码,距离
23.12922062,113.422686,71.50893603,1078,0.149156648
23.12923272,113.4285739,71.45891676,1079,0.155208289
23.12926908,113.4012359,71.6952162,1080,0.154541784
23.12929222,113.4225656,71.51085943,1081,0.14877126
23.12936525,113.4034057,71.67741014,1082,0.157354294
23.12941507,113.421894,71.51813967,1083,0.141353801
23.12964661,113.3227738,72.41377733,1084,0.146171616
23.12991815,113.4225633,71.51872051,1085,0.143811156
23.1299184,113.3862624,71.83523813,1086,0.149139588
23.12992359,113.4046004,71.67384395,1087,0.146092008
23.12994731,113.3865783,71.83278142,1088,0.154440015
23.13002371,113.401493,71.70221568,1089,0.154836262
23.13002371,113.401493,71.70221568,1090,0.144381832
23.13002371,113.401493,71.70221568,1091,0.143599797
23.1300382,113.3563747,72.10620497,1092,0.169039589
23.13004651,113.3803827,71.88919894,1093,0.147390363
23.13015565,113.4051322,71.67207447,1094,0.140957441
23.13018356,113.3650205,72.02919308,1095,0.146114727
23.13020053,113.3756045,71.93387011,1096,0.153848424
23.13028106,113.3863021,71.83929368,1097,0.144124107
23.13039963,113.3455895,72.20967037,1098,0.14260023
23.13044548,113.3569604,72.10573057,1099,0.155345803
23.13044998,113.4046842,71.67962129,1100,0.1516697
23.13053672,113.4266885,71.49139633,1101,0.151531451
23.13053672,113.4266885,71.49139633,1102,0.142210863
23.13074417,113.3978813,71.74273905,1103,0.143446049
23.13075055,113.3357563,72.30519851,1104,0.151837701
23.13081846,113.3660173,72.02781473,1105,0.153331351
23.13092571,113.4169821,71.57919601,1106,0.150542105
23.13127899,113.3777383,71.92785675,1107,0.143886842
23.13137513,113.4182555,71.57395434,1108,0.152133458
23.13146449,113.3995361,71.73717922,1109,0.151959953
23.13146449,113.3995361,71.73717922,1110,0.148008935
23.13146449,113.3995361,71.73717922,1111,0.146799891
23.13146449,113.3995361,71.73717922,1112,0.148433615
23.1315795,113.4206369,71.55617983,1113,0.146534015
23.13167873,113.4103259,71.64602731,1114,0.142643893
23.13175467,113.4083019,71.66449641,1115,0.144164758
23.13195489,113.3960025,71.77426871,1116,0.152066055
23.13197292,113.3903746,71.8240497,1117,0.145002284
23.13197869,113.3264132,72.40804004,1118,0.147460802
23.13205746,113.4221537,71.54934263,1119,0.14544791
23.13208063,113.3275386,72.39868833,1120,0.149952285
23.13208667,113.3897653,71.83084847,1121,0.144899622
23.13217801,113.378304,71.93386877,1122,0.147564859
23.13224525,113.4015337,71.72950475,1123,0.150127198
23.13236227,113.4009143,71.73638243,1124,0.143155889
23.13244884,113.3476187,72.21593119,1125,0.143558623
23.13249699,113.4178735,71.59150922,1126,0.145105888
23.13254469,113.3923305,71.81393979,1127,0.147725525
23.13266355,113.4163284,71.60687236,1128,0.14428408
23.13266355,113.4163284,71.60687236,1129,0.1440354
23.13266369,113.4157032,71.61223495,1130,0.144767479
23.1328338,113.4343643,71.45621468,1131,0.145040701
23.13283733,113.4193566,71.58319713,1132,0.145701015
23.13285803,113.4363703,71.43974986,1133,0.145024914
23.1329009,113.386755,71.86765642,1134,0.147413328
23.13317257,113.4156825,71.61893424,1135,0.149867585
23.13321387,113.3865685,71.87323936,1136,0.149813663
23.1332381,113.3860504,71.87813532,1137,0.15111
23.1332381,113.3860504,71.87813532,1138,0.148053889
23.13325275,113.3927583,71.81908265,1139,0.151697416
23.13332204,113.3929637,71.81815099,1140,0.14389518
23.13344913,113.43629,71.4481678,1141,0.145600356
23.133459,113.3927599,71.82167628,1142,0.14418518
23.13349021,113.4174727,71.60769865,1143,0.144057164
23.13355601,113.4404129,71.41525962,1144,0.14743073
23.13375072,113.4413379,71.41016309,1145,0.147018189
23.13376665,113.4347543,71.46516966,1146,0.144622492
23.13380552,113.3510779,72.20101951,1147,0.147829372
23.13405701,113.401953,71.74885493,1148,0.146804236
23.13422755,113.4403644,71.42455298,1149,0.146312193
23.13432054,113.3282204,72.42089941,1150,0.146919513
23.13438526,113.3869839,71.88439198,1151,0.146431935
23.13438526,113.3869839,71.88439198,1152,0.145043337
23.1344562,113.3652092,72.08023842,1153,0.144564633
23.13450356,113.3844024,71.90876896,1154,0.145827412
23.13464619,113.3051016,72.65014329,1155,0.151692975
23.1347199,113.3692562,72.04700682,1156,0.153441625
23.13473456,113.3844024,71.91171608,1157,0.158364795
23.13480046,113.3496489,72.22682405,1158,0.155630703
23.1348755,113.3510779,72.21461837,1159,0.153491383
23.13509985,113.3314282,72.40073083,1160,0.147315319
23.13513458,113.3458752,72.26600168,1161,0.14640322
23.13535117,113.3218998,72.49493772,1162,0.156898578
23.13541222,113.3868445,71.89877929,1163,0.14842956
23.13548353,113.3508617,72.22442763,1164,0.145246722
23.13551006,113.3410369,72.31585828,1165,0.15520872
23.13554328,113.3499491,72.23361283,1166,0.145509017
23.13561289,113.3283764,72.4364681,1167,0.1500506
23.13583071,113.4350654,71.48994668,1168,0.157822607
23.13600769,113.3859074,71.91475877,1169,0.145609457
23.13612309,113.3963694,71.82423643,1170,0.146970919
23.13634096,113.3902345,71.88089312,1171,0.148561415
23.13640029,113.3909426,71.87543461,1172,0.145961221
23.13654075,113.3327505,72.40735398,1173,0.150530428
23.13660804,113.3445094,72.29790233,1174,0.155426444
23.13678979,113.3277248,72.45855212,1175,0.146470682
23.13679863,113.4352589,71.50133055,1176,0.154812766
23.13680577,113.3315495,72.42231321,1177,0.14636646
23.13689572,113.3511279,72.24038314,1178,0.156034779
23.13699912,113.3948015,71.84940589,1179,0.15628294
23.13708468,113.3341858,72.40108557,1180,0.146756873
23.13708955,113.328776,72.45259081,1181,0.14708354
23.13711924,113.3898865,71.89412708,1182,0.147643295
23.13724964,113.3749859,72.02817144,1183,0.156577265
23.13727514,113.3372919,72.37433201,1184,0.154641846
23.13746237,113.3939663,71.86281202,1185,0.154447248
23.13746237,113.3939663,71.86281202,1186,0.147069561
23.13751101,113.3887286,71.90947471,1187,0.150159269
23.13774085,113.3623959,72.14829317,1188,0.155030005
23.13783116,113.3491553,72.27101046,1189,0.154637617
23.1379793,113.2105169,75.06371014,1190,0.148551185
23.1381659,113.3728361,72.05952301,1191,0.150028207
23.1381659,113.3728361,72.05952301,1192,0.150993138
23.13817005,113.3495292,72.2720799,1193,0.150150136
23.13817712,113.3374182,72.38535907,1194,0.148783607
23.13827848,113.3442595,72.32252975,1195,0.157052486
23.1383053,113.3650099,72.13202077,1196,0.148254721
23.13856931,113.3879211,71.9305982,1197,0.148908437
23.1388268,113.3854092,71.95621295,1198,0.150499574
23.1388268,113.3854092,71.95621295,1199,0.14796932
23.13897792,113.349357,72.28456147,1200,0.147888667
23.139168,113.3899453,71.92075837,1201,0.157041
23.13980826,113.3276992,72.50095141,1202,0.147534331
23.13983198,113.3459426,72.32799449,1203,0.150093992
23.14004212,113.3796294,72.02381926,1204,0.148175842
23.14013522,113.3797979,72.02357499,1205,0.156975019
23.1402856,113.3760807,72.05880066,1206,0.149570027
23.14033634,113.3742391,72.07599254,1207,0.150551547
23.14043782,113.3856567,71.97567241,1208,0.155543189
23.14075167,113.3276629,72.51489015,1209,0.155936782
23.14080318,113.350435,72.29955753,1210,0.150560342
23.14080635,113.3458805,72.34206622,1211,0.148576422
23.14097651,113.3827285,72.00892659,1212,0.148340832
23.14101573,113.3400366,72.40000411,1213,0.149086471
23.14106036,113.517519,70.92525291,1214,0.156381083
23.1412689,113.3755147,72.07724622,1215,0.148193187
23.14131079,113.3271778,72.52776797,1216,0.148695847
23.14141421,113.3763716,72.07155984,1217,0.162082631
23.14142015,113.3436299,72.3717912,1218,0.151076766
23.14143644,113.364532,72.17871101,1219,0.149846881
23.14151184,113.3622198,72.20082672,1220,0.149480447
23.14151184,113.3622198,72.20082672,1221,0.150052245
23.14154175,113.3352617,72.45295488,1222,0.150274006
23.14174121,113.377658,72.06453794,1223,0.149505848
23.14179474,113.3769596,72.07151812,1224,0.150048968
23.14183643,113.3781751,72.06122604,1225,0.149877341
23.14205325,113.3791218,72.05575986,1226,0.151091361
23.14206099,113.379267,72.05457115,1227,0.150912331
23.14206099,113.379267,72.05457115,1228,0.150455706
23.142295,113.3788442,72.06156964,1229,0.151717198
23.14236589,113.2254852,74.62533545,1230,0.150046457
23.14258247,113.3667378,72.17452485,1231,0.150674043
23.14281326,113.376374,72.09082983,1232,0.152579689
23.1431788,113.2806584,73.10395185,1233,0.151167435
23.1436678,113.2267657,74.60233956,1234,0.151365486
23.14468275,113.3470554,72.38631615,1235,0.152122536
23.14494501,113.34224,72.43583286,1236,0.151181188
23.14507604,113.336102,72.49678594,1237,0.152041302
23.14542487,113.3508006,72.36193222,1238,0.152995189
23.14545882,113.3660191,72.22172841,1239,0.150656224
23.14567525,113.353414,72.34113949,1240,0.155058564
23.14567525,113.353414,72.34113949,1241,0.151633151
23.14607776,113.3514674,72.3652521,1242,0.151388322
23.14634409,113.3274108,72.60181384,1243,0.151851563
23.14637364,113.4417923,71.58177538,1244,0.151432872
23.14646718,113.3454528,72.4278341,1245,0.151781038
23.14682911,113.4408893,71.59574882,1246,0.151687971
23.14688193,113.3370643,72.51481593,1247,0.151485228
23.1469423,113.369359,72.21273997,1248,0.152233769
23.14709751,113.3441724,72.4495083,1249,0.153441083
23.14744653,113.3511514,72.38851184,1250,0.152720478
23.14748142,113.328281,72.61100397,1251,0.152468531
23.1475,113.4439109,71.58103761,1252,0.152891711
23.14751402,113.3299499,72.59478879,1253,0.153083067
23.14773422,113.3682532,72.23436167,1254,0.152517727
23.14803299,113.2340485,74.4364271,1255,0.156380994
23.14811461,113.3527602,72.38337225,1256,0.153773348
23.14846156,113.3521911,72.39394826,1257,0.152985532
23.1486366,113.4428693,71.60619732,1258,0.165525913
23.1488008,113.3367353,72.54775197,1259,0.153398878
23.14889709,113.3141524,72.78182912,1260,0.153711341
23.14899517,113.1701124,76.55042347,1261,0.15401199
23.14909746,113.3476144,72.44701144,1262,0.153264407
23.14912643,113.2260365,74.7090024,1263,0.153919215
23.14935422,113.233401,74.47874773,1264,0.153527482
23.14959161,113.3497039,72.4346698,1265,0.154127834
23.14963703,113.3467649,72.46342748,1266,0.154500188
23.149658,113.2253947,74.73793383,1267,0.153613738
23.15026215,113.2360735,74.41052049,1268,0.157243191
23.15029712,113.3464253,72.47690627,1269,0.161415863
23.15133928,113.3277149,72.67938218,1270,0.17447089
23.15143167,113.3434853,72.52314597,1271,0.189521899
23.15176041,113.233343,74.52124307,1272,0.21128649
23.15180501,113.335155,72.61140559,1273,0.219719486
23.15181322,113.2323533,74.55302894,1274,0.171406244
23.15181752,113.3170388,72.80088371,1275,0.172738523
23.15239717,113.238021,74.38793716,1276,0.152114278
23.15243901,113.335162,72.62168205,1277,0.178871113
23.15255891,113.3322385,72.65324476,1278,0.179087411
23.15263157,113.3319798,72.65708484,1279,0.175850338
23.15263157,113.3319798,72.65708484,1280,0.179337081
23.15268275,113.23529,74.47687936,1281,0.174092003
23.15292102,113.2342537,74.513053,1282,0.147460723
23.15297034,113.4125415,71.92210774,1283,0.171874569
23.15363967,113.2398078,74.35618545,1284,0.176283055
23.15365534,113.2342723,74.52535252,1285,0.171678244
23.15381021,113.2550439,73.91996661,1286,0.172949025
23.15487057,113.2372982,74.45459757,1287,0.173355265
23.15511852,113.2553496,73.93900569,1288,0.172952186
23.15512634,113.3308469,72.71072161,1289,0.180584538
23.15526685,113.2519062,74.03620257,1290,0.177711304
23.15532417,113.3310176,72.71232599,1291,0.17584317
23.15532417,113.3310176,72.71232599,1292,0.175698858
23.15532417,113.3310176,72.71232599,1293,0.172814962
23.15568967,113.4144292,71.94749568,1294,0.172314119
23.15617501,113.329269,72.74528221,1295,0.1690176
23.15618288,113.312235,72.93452742,1296,0.178875302
23.15620952,113.2280859,74.76137223,1297,0.176708323
23.15633512,113.270731,73.58963271,1298,0.17339567
23.15633901,113.255376,73.96395286,1299,0.180501813
23.15641688,113.2530431,74.02860913,1300,0.171865231
23.1565755,113.3742504,72.31421515,1301,0.169446189
23.15690124,113.2655056,73.72079455,1302,0.174251229
23.15693214,113.3509639,72.5390888,1303,0.168564905
23.15713798,113.3418418,72.63253738,1304,0.170083057
23.15758988,113.3603352,72.45989178,1305,0.17390369
23.15764978,113.3600448,72.46361784,1306,0.165239515
23.15770545,113.3596657,72.46812038,1307,0.177816369
23.15800356,113.2702271,73.63822073,1308,0.173547416
23.15825359,113.3231669,72.84795485,1309,0.168770251
23.1582894,113.3588341,72.4855527,1310,0.171899534
23.15843,113.3582196,72.49372192,1311,0.171790912
23.1584355,113.3504712,72.56874032,1312,0.176587772
23.15870575,113.2662883,73.74278204,1313,0.18049638
23.15877019,113.2276922,74.81823894,1314,0.154836679
23.15891441,113.403394,72.09200005,1315,0.172318936
23.15892328,113.4010558,72.11239488,1316,0.174766188
23.15907497,113.2706768,73.65260334,1317,0.177402215
23.15929622,113.3689538,72.40659893,1318,0.174484775
23.15945918,113.2266535,74.86240155,1319,0.17132634
23.1596788,113.4061139,72.08061511,1320,0.179759652
23.15972056,113.4046289,72.09406807,1321,0.176881938
23.15994989,113.2278135,74.83541866,1322,0.180632593
23.15996229,113.270095,73.68532566,1323,0.181567709
23.1599832,113.327562,72.83098168,1324,0.169465405
23.15999994,113.2399971,74.47057496,1325,0.168071497
23.16003203,113.2401767,74.46594401,1326,0.171868399
23.16045484,113.2412345,74.44336987,1327,0.180467517
23.16048646,113.2704677,73.68905438,1328,0.172680499
23.16092701,113.239809,74.49404033,1329,0.179032731
23.16107389,113.2397168,74.49958179,1330,0.17055
23.16114801,113.407645,72.09082003,1331,0.182012147
23.16156123,113.3040001,73.14294413,1332,0.176175251
23.16196003,113.2401761,74.50353436,1333,0.177947865
23.16202059,113.3130133,73.03684682,1334,0.172325935
23.16256359,113.320802,72.95455357,1335,0.17644406
23.16294539,113.3351079,72.80317,1336,0.179103947
23.1630241,113.3350317,72.80539944,1337,0.182078581
23.16306207,113.3489867,72.6621026,1338,0.184819404
23.1632708,113.3191358,72.9874812,1339,0.178511432
23.16329001,113.344705,72.70936801,1340,0.170347206
23.1634267,113.2682868,73.80364711,1341,0.179235799
23.16363731,113.4181906,72.0412696,1342,0.172034346
23.16376379,113.4356948,71.89868638,1343,0.181245215
23.16389013,113.4163251,72.06108992,1344,0.172171785
23.16398501,113.259348,74.02698708,1345,0.17847225
23.16409511,113.2395024,74.56503769,1346,0.179975077
23.16426121,113.2281478,74.90348418,1347,0.175917667
23.16439466,113.3047181,73.19132005,1348,0.164335503
23.16472703,113.2682921,73.83298834,1349,0.175068369
23.16474804,113.26768,73.84714644,1350,0.171295909
23.16478319,113.2473809,74.3573557,1351,0.182429745
23.16493367,113.2380315,74.62403446,1352,0.16928442
23.16495618,113.2412468,74.53226749,1353,0.170265313
23.16515112,113.4156573,72.0872916,1354,0.164341069
23.16518518,113.3251699,72.95402032,1355,0.163064529
23.16524223,113.2286286,74.90721771,1356,0.173543868
23.16524421,113.2734749,73.73330708,1357,0.18322243
23.16549805,113.3877697,72.33621688,1358,0.17859847
23.16551455,113.2295885,74.88357718,1359,0.171916137
23.16551455,113.2295885,74.88357718,1360,0.17510051
23.16554821,113.28465,73.52588771,1361,0.144516638
23.16568785,113.2558222,74.15306153,1362,0.170790961
23.16573237,113.2679602,73.86319276,1363,0.164659696
23.16611314,113.3381535,72.82824849,1364,0.165142387
23.16611314,113.3381535,72.82824849,1365,0.165353285
23.16612705,113.3911312,72.31654383,1366,0.17858965
23.16612927,113.3856429,72.36596288,1367,0.167285729
23.16612927,113.3856429,72.36596288,1368,0.16736467
23.16612927,113.3856429,72.36596288,1369,0.170293654
23.16612927,113.3856429,72.36596288,1370,0.170722261
23.16612927,113.3856429,72.36596288,1371,0.180451251
23.16612927,113.3856429,72.36596288,1372,0.17909989
23.16612927,113.3856429,72.36596288,1373,0.166789473
23.16612927,113.3856429,72.36596288,1374,0.168106053
23.16612927,113.3856429,72.36596288,1375,0.164584492
23.16612927,113.3856429,72.36596288,1376,0.180817954
23.16612927,113.3856429,72.36596288,1377,0.165975994
23.16612927,113.3856429,72.36596288,1378,0.181230641
23.16612927,113.3856429,72.36596288,1379,0.166257302
23.16612927,113.3856429,72.36596288,1380,0.179244485
23.16612927,113.3856429,72.36596288,1381,0.17231501
23.16612927,113.3856429,72.36596288,1382,0.181253982
23.16612927,113.3856429,72.36596288,1383,0.175834352
23.16612927,113.3856429,72.36596288,1384,0.182365351
23.16612927,113.3856429,72.36596288,1385,0.172648841
23.16612927,113.3856429,72.36596288,1386,0.167763042
23.16612927,113.3856429,72.36596288,1387,0.167711321
23.16612927,113.3856429,72.36596288,1388,0.181222846
23.16612927,113.3856429,72.36596288,1389,0.180110071
23.16612927,113.3856429,72.36596288,1390,0.175716691
23.16612927,113.3856429,72.36596288,1391,0.160969599
23.16612927,113.3856429,72.36596288,1392,0.167618542
23.16612927,113.3856429,72.36596288,1393,0.164310054
23.16612927,113.3856429,72.36596288,1394,0.182192978
23.16612927,113.3856429,72.36596288,1395,0.174750958
23.16612927,113.3856429,72.36596288,1396,0.166545885
23.16612927,113.3856429,72.36596288,1397,0.179941909
23.16612927,113.3856429,72.36596288,1398,0.181384254
23.16612927,113.3856429,72.36596288,1399,0.161880407
23.16615703,113.2591405,74.08012584,1400,0.170452877
23.16616134,113.2715405,73.79488211,1401,0.181207655
23.16659194,113.3382389,72.83610878,1402,0.168158897
23.16673643,113.2579176,74.12324787,1403,0.18008021
23.16688491,113.2732741,73.77491194,1404,0.168217985
23.16697007,113.2358627,74.72687476,1405,0.172267073
23.16705287,113.2287605,74.93724556,1406,0.167087048
23.16712061,113.2699359,73.85126649,1407,0.181391114
23.16717621,113.2715067,73.8187544,1408,0.16598966
23.16732015,113.3237873,73.01091998,1409,0.168095039
23.16732015,113.2597465,74.09107737,1410,0.166269835
23.16733018,113.3884603,72.36067964,1411,0.143586303
23.16734838,113.3850509,72.39185027,1412,0.166348218
23.16764912,113.3373636,72.86499721,1413,0.167621363
23.16790989,113.2462342,74.45397595,1414,0.164907024
23.16791901,113.333968,72.90700805,1415,0.239592255
23.16811252,113.2762021,73.74325173,1416,0.181639323
23.16818649,113.2715772,73.84033124,1417,0.143651657
23.16825306,113.3381455,72.86777579,1418,0.242124875
23.16827689,113.3335065,72.91882564,1419,0.170626396
23.16835494,113.2304667,74.91149248,1420,0.210619328
23.16855947,113.254759,74.2429032,1421,0.178347462
23.16873137,113.2715233,73.85393436,1422,0.167924446
23.16878915,113.4199598,72.11123847,1423,0.161549827
23.16893487,113.2760813,73.76448155,1424,0.172539504
23.16899087,113.3272302,73.00327007,1425,0.174620076
23.16922499,113.3296776,72.97976214,1426,0.173223437
23.16948474,113.2852225,73.60445856,1427,0.182969652
23.16953657,113.2543605,74.27444454,1428,0.173248766
23.16964159,113.3892304,72.39295692,1429,0.164460064
23.16970076,113.245911,74.50037746,1430,0.172657418
23.169935,113.3873962,72.41459088,1431,0.173177205
23.17017578,113.387848,72.41462284,1432,0.176894262
23.1702714,113.3845854,72.44600093,1433,0.173495922
23.17035895,113.2293606,74.98265689,1434,0.173491312
23.17088694,113.384945,72.45334117,1435,0.173234757
23.17099843,113.2765754,73.8018936,1436,0.173561669
23.17110001,113.386176,72.44577373,1437,0.172854993
23.17114122,113.2799194,73.73990004,1438,0.173131901
23.17148317,113.2721342,73.90405659,1439,0.176622166
23.17196247,113.3533515,72.77682799,1440,0.174887291
23.17201533,113.3262802,73.07348715,1441,0.173803512
23.17204515,113.2813927,73.7326827,1442,0.173872921
23.17212957,113.3267016,73.07077272,1443,0.174106612
23.17236609,113.2552631,74.31394854,1444,0.174558323
23.1726583,113.2597049,74.2114738,1445,0.174405529
23.1726583,113.2597049,74.2114738,1446,0.173945642
23.17268536,113.2829081,73.7191234,1447,0.173174129
23.17297534,113.3891679,72.45112212,1448,0.171766769
23.17348211,113.3608287,72.72920073,1449,0.175233633
23.17362081,113.2633331,74.14764618,1450,0.175071029
23.17371213,113.3292307,73.07236781,1451,0.173752052
23.17387583,113.3594224,72.75045383,1452,0.175667525
23.17402066,113.3658252,72.6896241,1453,0.176246648
23.17431501,113.266745,74.08594235,1454,0.183335229
23.17442846,113.4055186,72.33087444,1455,0.17680232
23.1744427,113.2416475,74.71613901,1456,0.17780134
23.17444421,113.2649172,74.13006463,1457,0.174942656
23.17449779,113.2613051,74.21489819,1458,0.184746699
23.1745072,113.3612287,72.74394887,1459,0.17669487
23.17457471,113.2653971,74.12216338,1460,0.176109096
23.17459444,113.246055,74.60049909,1461,0.176372489
23.17465404,113.2432633,74.67665761,1462,0.177071741
23.17474288,113.2416578,74.72216334,1463,0.178521601
23.17480224,113.2576545,74.30919746,1464,0.187190284
23.17480316,113.3322298,73.05909865,1465,0.189969837
23.17505201,113.245989,74.61206454,1466,0.177579039
23.17528334,113.3591743,72.77885838,1467,0.19051489
23.17528334,113.3591743,72.77885838,1468,0.180115275
23.17548991,113.2751534,73.93386418,1469,0.182859075
23.17565746,113.2420579,74.7305386,1470,0.188678723
23.17583833,113.2481992,74.57083177,1471,0.1855525
23.1758545,113.3986552,72.41630129,1472,0.188618245
23.17595545,113.2641923,74.1810867,1473,0.190624814
23.17598366,113.2480568,74.57770465,1474,0.179579691
23.17598801,113.359472,72.78890777,1475,0.202392366
23.17608227,113.2627872,74.21628122,1476,0.189187931
23.17610377,113.3747066,72.64140311,1477,0.179869533
23.1761072,113.2475017,74.59490453,1478,0.19441897
23.17625933,113.2780269,73.8942313,1479,0.188461291
23.17628972,113.2569385,74.36000239,1480,0.188693761
23.17630829,113.3577083,72.81276535,1481,0.185695292
23.17633701,113.277165,73.91304225,1482,0.182010959
23.17639872,113.2804575,73.8503591,1483,0.188938329
23.17645412,113.2630835,74.21791112,1484,0.206815867
23.17664253,113.2559723,74.39155144,1485,0.195074942
23.17666822,113.3620684,72.77539719,1486,0.190799897
23.17671192,113.2651996,74.17552055,1487,0.189064874
23.17679539,113.2427467,74.7360382,1488,0.193414288
23.17686221,113.3466704,72.93863416,1489,0.206786272
23.17719024,113.3495078,72.9146317,1490,0.205166094
23.17719024,113.3495078,72.9146317,1491,0.190913337
23.17725985,113.2642174,74.21033487,1492,0.187234692
23.17768665,113.3552943,72.86344955,1493,0.206035042
23.17773454,113.3592463,72.82379583,1494,0.205446296
23.1777654,113.2725093,74.04091331,1495,0.19346848
23.17809539,113.2469203,74.653259,1496,0.193963972
23.17819414,113.2647026,74.22072504,1497,0.206416124
23.17840518,113.3389591,73.05345205,1498,0.186667601
23.17843093,113.3484722,72.94947842,1499,0.205278831
23.17843172,113.4044495,72.41069851,1500,0.194364448
23.17843172,113.4044495,72.41069851,1501,0.177439807
23.17849031,113.2650815,74.21896336,1502,0.18012157
23.17859247,113.2639853,74.24613287,1503,0.180918842
23.17869957,113.3504804,72.93322579,1504,0.192653798
23.17880966,113.2460895,74.69051055,1505,0.205962359
23.17892257,113.3400783,73.05107798,1506,0.206365703
23.17893034,113.2535192,74.50330881,1507,0.18730992
23.17901813,113.2594178,74.36197844,1508,0.206188932
23.17903723,113.2753205,74.01250468,1509,0.187768609
23.17905304,113.2571002,74.41824248,1510,0.20446219
23.17907562,113.2725104,74.07120942,1511,0.181480626
23.17912801,113.419112,72.29658078,1512,0.190113145
23.17922035,113.2614401,74.31907919,1513,0.179034972
23.17923709,113.2590134,74.37654577,1514,0.181002944
23.17937189,113.3279819,73.20113734,1515,0.178161294
23.1793761,113.261655,74.31763694,1516,0.19684533
23.17955473,113.2439755,74.76232735,1517,0.189464418
23.17957517,113.3573318,72.8782201,1518,0.181612247
23.17968896,113.3566751,72.88718378,1519,0.182326013
23.17969451,113.3261765,73.22983097,1520,0.205445676
23.17969706,113.3256248,73.23668878,1521,0.206447929
23.17973157,113.262242,74.31216979,1522,0.181264158
23.17978401,113.262046,74.31789737,1523,0.197591975
23.17983493,113.2576488,74.42269053,1524,0.189099315
23.17992592,113.2151645,75.58597837,1525,0.190939132
23.17992592,113.2151645,75.58597837,1526,0.182508914
23.18012566,113.2623721,74.31818804,1527,0.182067889
23.18017757,113.3575718,72.88722689,1528,0.20243636
23.18035058,113.3501187,72.96898288,1529,0.182820754
23.18051066,113.3578814,72.89039034,1530,0.20666951
23.18071468,113.2624333,74.33026677,1531,0.196762835
23.18086336,113.2565436,74.47256291,1532,0.206642855
23.18091592,113.2621524,74.34134262,1533,0.182790481
23.18105596,113.3487012,72.99798751,1534,0.186781993
23.18111474,113.2610883,74.37052209,1535,0.205427664
23.18171481,113.256343,74.49665769,1536,0.182830365
23.18193083,113.2626624,74.35290156,1537,0.203040437
23.18204867,113.2607891,74.39883783,1538,0.206239177
23.18217853,113.2613571,74.38862865,1539,0.195491895
23.18220065,113.3507131,72.99868418,1540,0.194614311
23.18289047,113.2501184,74.67668141,1541,0.1853693
23.18333071,113.247069,74.76400295,1542,0.205998933
23.1838535,113.2470508,74.77599675,1543,0.203876872
23.18394007,113.2793908,74.04565481,1544,0.205632528
23.18428586,113.233682,75.14120028,1545,0.193889199
23.18429338,113.327348,73.31093692,1546,0.200643888
23.18447888,113.3385962,73.17949789,1547,0.198402145
23.18450212,113.3266313,73.32429483,1548,0.183159814
23.18454838,113.2523117,74.65903161,1549,0.183110968
23.18454838,113.2523117,74.65903161,1550,0.18337688
23.18456675,113.2522467,74.66104979,1551,0.19933381
23.1848115,113.2605885,74.46680238,1552,0.183712953
23.18559135,113.2585354,74.53260799,1553,0.195395227
23.18559906,113.4272845,72.34453935,1554,0.202484683
23.18569596,113.2527107,74.6750362,1555,0.193605856
23.185858,113.2364275,75.09956809,1556,0.212823045
23.18587456,113.2571944,74.57077224,1557,0.2004848
23.18587456,113.2571944,74.57077224,1558,0.20496883
23.18588037,113.2543652,74.63881901,1559,0.201387226
23.18588037,113.2545449,74.63446375,1560,0.188558617
23.185965,113.2552556,74.61921461,1561,0.189120815
23.18598142,113.3309846,73.30131798,1562,0.193567455
23.18611357,113.2542752,74.64628693,1563,0.196115286
23.1861588,113.2485285,74.78953764,1564,0.197748184
23.18617447,113.3315811,73.29805354,1565,0.190031457
23.18637825,113.3297315,73.32509187,1566,0.195154786
23.18649004,113.3361458,73.24960307,1567,0.196921532
23.18654602,113.3324006,73.29582376,1568,0.205462517
23.18664944,113.2637415,74.43718647,1569,0.189707657
23.18700194,113.3342532,73.28289544,1570,0.202782472
23.18713812,113.3367782,73.25551927,1571,0.195979387
23.18749279,113.2575708,74.59884873,1572,0.205732198
23.18760291,113.3293309,73.35591606,1573,0.186744215
23.18805487,113.3426541,73.20577895,1574,0.202228065
23.18815454,113.3264348,73.4042359,1575,0.193243156
23.18816635,113.3329707,73.32283971,1576,0.188004083
23.1882337,113.2684768,74.36974356,1577,0.204821612
23.18831874,113.3423526,73.21467627,1578,0.192347332
23.18843764,113.2354044,75.18230847,1579,0.197914318
23.18843764,113.2354044,75.18230847,1580,0.201853704
23.18846528,113.2594175,74.57794899,1581,0.204874912
23.18848224,113.2338488,75.22534689,1582,0.190668546
23.18848396,113.2576639,74.61936799,1583,0.205634238
23.18851763,113.2567373,74.64201738,1584,0.203544585
23.18859501,113.3424595,73.21913008,1585,0.194273621
23.18873396,113.3426464,73.21983574,1586,0.191580636
23.18912219,113.263294,74.50454031,1587,0.204722291
23.18942726,113.3290308,73.3984565,1588,0.192867266
23.18968038,113.2672583,74.42986922,1589,0.204324841
23.18969941,113.2376969,75.14814232,1590,0.199691129
23.18970926,113.3262023,73.44055528,1591,0.20428217
23.19009436,113.3431422,73.24220406,1592,0.198076193
23.19025492,113.3292015,73.41398664,1593,0.2028096
23.19040909,113.3668925,72.99020038,1594,0.180439924
23.19048827,113.2636533,74.52820666,1595,0.200779175
23.19052335,113.3315148,73.39068752,1596,0.204180957
23.19071731,113.2582008,74.65812011,1597,0.205151395
